Dealer Billing Statement for: February 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hiley Cars Fort Worth, LP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,Manufacturer Name,Plant Name,Invoice Date,Invoice Number,Interest Start Date,Maturity Date,Description,Type,Model Number,Serial No/VIN,Stock/Lease No,Original Amount,Beginning Balance,Advances,Last Advance Date,Principal Payments,Principal Adjustments,Monthly Activity,Ending Balance,Current Curtailments,Past Due Curtailments,Current Maturities,Past Due Maturities,Total Principal Due,Interest Amount,Prior Period Interest Billed Current Month,Flat Charges Amount,Item Fee Amount,Total Interest / Charges / Fees Due,Inception to Date Interest,Average Daily Billing Balance
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,9/23/2025,158907,9/23/2025,4/23/2027,2026 Buick BUCK ENCLV P,Automobile,BUCK ENCLV P,5GAERAKS4TJ158907,B35406,"$47,374.15 ","$47,374.15 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$47,374.15 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$183.21 ,$0.00 ,$0.00 ,$0.00 ,$183.21 ,"$1,087.85 ","$47,374.15 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,9/24/2025,159500,9/24/2025,4/24/2027,2026 Buick BUCK ENCLV P,Automobile,BUCK ENCLV P,5GAERAKS1TJ159500,,"$47,374.15 ","$47,374.15 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$47,374.15 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$183.21 ,$0.00 ,$0.00 ,$0.00 ,$183.21 ,"$1,080.50 ","$47,374.15 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,9/23/2025,159943,9/23/2025,4/23/2027,2026 Buick BUCK ENCLV S,Automobile,BUCK ENCLV S,5GAERBKS5TJ159943,B35419,"$50,322.80 ","$50,322.80 ",$0.00 ,,"($50,322.80)",$0.00 ,"($50,322.80)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$13.94 ,$0.00 ,$0.00 ,$0.00 ,$13.94 ,$974.88 ,"$3,594.49 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/23/2026,160330,2/23/2026,9/23/2027,2026 Buick BUCK ENVIST,Automobile,BUCK ENVIST,KL47LBEP4TB160330,,"$29,300.93 ",$0.00 ,"$29,300.93 ",2/23/2026,$0.00 ,$0.00 ,"$29,300.93 ","$29,300.93 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$24.28 ,$0.00 ,$0.00 ,$0.00 ,$24.28 ,$24.28 ,"$6,278.77 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/23/2026,160471,2/23/2026,9/23/2027,2026 Buick BUCK ENVIST,Automobile,BUCK ENVIST,KL47LBEP0TB160471,,"$28,843.05 ",$0.00 ,"$28,843.05 ",2/23/2026,$0.00 ,$0.00 ,"$28,843.05 ","$28,843.05 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$23.90 ,$0.00 ,$0.00 ,$0.00 ,$23.90 ,$23.90 ,"$6,180.65 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/23/2026,160590,2/23/2026,9/23/2027,2026 Buick BUCK ENVIST,Automobile,BUCK ENVIST,KL47LBEP8TB160590,,"$28,843.05 ",$0.00 ,"$28,843.05 ",2/23/2026,$0.00 ,$0.00 ,"$28,843.05 ","$28,843.05 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$23.90 ,$0.00 ,$0.00 ,$0.00 ,$23.90 ,$23.90 ,"$6,180.65 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,164372,2/27/2026,9/27/2027,2026 Buick BUCK ENVIST,Automobile,BUCK ENVIST,KL47LBEP7TB164372,,"$28,843.05 ",$0.00 ,"$28,843.05 ",2/27/2026,$0.00 ,$0.00 ,"$28,843.05 ","$28,843.05 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$7.97 ,$0.00 ,$0.00 ,$0.00 ,$7.97 ,$7.97 ,"$2,060.22 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,164519,2/27/2026,9/27/2027,2026 Buick BUCK ENVIST,Automobile,BUCK ENVIST,KL47LBEP0TB164519,,"$29,300.93 ",$0.00 ,"$29,300.93 ",2/27/2026,$0.00 ,$0.00 ,"$29,300.93 ","$29,300.93 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.09 ,$0.00 ,$0.00 ,$0.00 ,$8.09 ,$8.09 ,"$2,092.92 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,164693,2/27/2026,9/27/2027,2026 Buick BUCK ENVIST,Automobile,BUCK ENVIST,KL47LBEP5TB164693,,"$29,851.30 ",$0.00 ,"$29,851.30 ",2/27/2026,$0.00 ,$0.00 ,"$29,851.30 ","$29,851.30 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.24 ,$0.00 ,$0.00 ,$0.00 ,$8.24 ,$8.24 ,"$2,132.24 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,9/29/2025,165310,9/29/2025,4/29/2027,2026 Buick BUCK ENCLV P,Automobile,BUCK ENCLV P,5GAERAKS4TJ165310,B35447,"$49,434.10 ","$49,434.10 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$49,434.10 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$191.18 ,$0.00 ,$0.00 ,$0.00 ,$191.18 ,"$1,089.16 ","$49,434.10 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,9/30/2025,165675,9/30/2025,4/30/2027,2026 Buick BUCK ENCLV P,Automobile,BUCK ENCLV P,5GAERAKS0TJ165675,,"$49,992.10 ","$49,992.10 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$49,992.10 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$193.33 ,$0.00 ,$0.00 ,$0.00 ,$193.33 ,"$1,093.71 ","$49,992.10 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,9/30/2025,165762,9/30/2025,4/30/2027,2026 Buick BUCK ENCLV P,Automobile,BUCK ENCLV P,5GAERAKS6TJ165762,B35518,"$49,434.10 ","$49,434.10 ",$0.00 ,,"($49,434.10)",$0.00 ,"($49,434.10)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$13.70 ,$0.00 ,$0.00 ,$0.00 ,$13.70 ,$904.01 ,"$3,531.01 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,166157,2/27/2026,9/27/2027,2026 Buick BUCK ENCOR G,Automobile,BUCK ENCOR G,KL4AMDSL2TB166157,,"$29,559.98 ",$0.00 ,"$29,559.98 ",2/27/2026,$0.00 ,$0.00 ,"$29,559.98 ","$29,559.98 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.16 ,$0.00 ,$0.00 ,$0.00 ,$8.16 ,$8.16 ,"$2,111.43 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,166330,2/27/2026,9/27/2027,2026 Buick BUCK ENCOR G,Automobile,BUCK ENCOR G,KL4AMDSL1TB166330,,"$30,017.85 ",$0.00 ,"$30,017.85 ",2/27/2026,$0.00 ,$0.00 ,"$30,017.85 ","$30,017.85 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.29 ,$0.00 ,$0.00 ,$0.00 ,$8.29 ,$8.29 ,"$2,144.13 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,166422,2/27/2026,9/27/2027,2026 Buick BUCK ENCOR G,Automobile,BUCK ENCOR G,KL4AMDSL6TB166422,,"$30,017.85 ",$0.00 ,"$30,017.85 ",2/27/2026,$0.00 ,$0.00 ,"$30,017.85 ","$30,017.85 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.29 ,$0.00 ,$0.00 ,$0.00 ,$8.29 ,$8.29 ,"$2,144.13 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,166493,2/27/2026,9/27/2027,2026 Buick BUCK ENCOR G,Automobile,BUCK ENCOR G,KL4AMDSL7TB166493,,"$31,030.73 ",$0.00 ,"$31,030.73 ",2/27/2026,$0.00 ,$0.00 ,"$31,030.73 ","$31,030.73 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.57 ,$0.00 ,$0.00 ,$0.00 ,$8.57 ,$8.57 ,"$2,216.48 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,166626,2/27/2026,9/27/2027,2026 Buick BUCK ENCOR G,Automobile,BUCK ENCOR G,KL4AMDSL0TB166626,,"$31,030.73 ",$0.00 ,"$31,030.73 ",2/27/2026,$0.00 ,$0.00 ,"$31,030.73 ","$31,030.73 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.57 ,$0.00 ,$0.00 ,$0.00 ,$8.57 ,$8.57 ,"$2,216.48 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,166633,2/27/2026,9/27/2027,2026 Buick BUCK ENCOR G,Automobile,BUCK ENCOR G,KL4AMBSL2TB166633,,"$29,208.43 ",$0.00 ,"$29,208.43 ",2/27/2026,$0.00 ,$0.00 ,"$29,208.43 ","$29,208.43 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.07 ,$0.00 ,$0.00 ,$0.00 ,$8.07 ,$8.07 ,"$2,086.32 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,166674,2/27/2026,9/27/2027,2026 Buick BUCK ENCOR G,Automobile,BUCK ENCOR G,KL4AMDSL0TB166674,,"$30,017.85 ",$0.00 ,"$30,017.85 ",2/27/2026,$0.00 ,$0.00 ,"$30,017.85 ","$30,017.85 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.29 ,$0.00 ,$0.00 ,$0.00 ,$8.29 ,$8.29 ,"$2,144.13 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,166705,2/27/2026,9/27/2027,2026 Buick BUCK ENVIST,Automobile,BUCK ENVIST,KL47LBEP7TB166705,,"$29,393.43 ",$0.00 ,"$29,393.43 ",2/27/2026,$0.00 ,$0.00 ,"$29,393.43 ","$29,393.43 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.12 ,$0.00 ,$0.00 ,$0.00 ,$8.12 ,$8.12 ,"$2,099.53 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,166755,2/27/2026,9/27/2027,2026 Buick BUCK ENVIST,Automobile,BUCK ENVIST,KL47LBEP0TB166755,,"$29,393.43 ",$0.00 ,"$29,393.43 ",2/27/2026,$0.00 ,$0.00 ,"$29,393.43 ","$29,393.43 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.12 ,$0.00 ,$0.00 ,$0.00 ,$8.12 ,$8.12 ,"$2,099.53 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,167154,2/27/2026,9/27/2027,2026 Buick BUCK ENCOR G,Automobile,BUCK ENCOR G,KL4AMDSL1TB167154,,"$30,017.85 ",$0.00 ,"$30,017.85 ",2/27/2026,$0.00 ,$0.00 ,"$30,017.85 ","$30,017.85 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.29 ,$0.00 ,$0.00 ,$0.00 ,$8.29 ,$8.29 ,"$2,144.13 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,167370,2/27/2026,9/27/2027,2026 Buick BUCK ENVIST,Automobile,BUCK ENVIST,KL47LAEP4TB167370,,"$28,475.30 ",$0.00 ,"$28,475.30 ",2/27/2026,$0.00 ,$0.00 ,"$28,475.30 ","$28,475.30 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$7.86 ,$0.00 ,$0.00 ,$0.00 ,$7.86 ,$7.86 ,"$2,033.95 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,167544,2/27/2026,9/27/2027,2026 Buick BUCK ENCOR G,Automobile,BUCK ENCOR G,KL4AMDSL3TB167544,,"$30,017.85 ",$0.00 ,"$30,017.85 ",2/27/2026,$0.00 ,$0.00 ,"$30,017.85 ","$30,017.85 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.29 ,$0.00 ,$0.00 ,$0.00 ,$8.29 ,$8.29 ,"$2,144.13 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,167600,2/27/2026,9/27/2027,2026 Buick BUCK ENCOR G,Automobile,BUCK ENCOR G,KL4AMDSL9TB167600,,"$29,559.98 ",$0.00 ,"$29,559.98 ",2/27/2026,$0.00 ,$0.00 ,"$29,559.98 ","$29,559.98 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.16 ,$0.00 ,$0.00 ,$0.00 ,$8.16 ,$8.16 ,"$2,111.43 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,167754,2/27/2026,9/27/2027,2026 Buick BUCK ENVIST,Automobile,BUCK ENVIST,KL47LAEP0TB167754,,"$28,475.30 ",$0.00 ,"$28,475.30 ",2/27/2026,$0.00 ,$0.00 ,"$28,475.30 ","$28,475.30 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$7.86 ,$0.00 ,$0.00 ,$0.00 ,$7.86 ,$7.86 ,"$2,033.95 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,167810,2/27/2026,9/27/2027,2026 Buick BUCK ENVIST,Automobile,BUCK ENVIST,KL47LBEP9TB167810,,"$29,851.30 ",$0.00 ,"$29,851.30 ",2/27/2026,$0.00 ,$0.00 ,"$29,851.30 ","$29,851.30 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.24 ,$0.00 ,$0.00 ,$0.00 ,$8.24 ,$8.24 ,"$2,132.24 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,167811,2/27/2026,9/27/2027,2026 Buick BUCK ENVIST,Automobile,BUCK ENVIST,KL47LBEP0TB167811,,"$29,851.30 ",$0.00 ,"$29,851.30 ",2/27/2026,$0.00 ,$0.00 ,"$29,851.30 ","$29,851.30 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.24 ,$0.00 ,$0.00 ,$0.00 ,$8.24 ,$8.24 ,"$2,132.24 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,167846,2/27/2026,9/27/2027,2026 Buick BUCK ENVIST,Automobile,BUCK ENVIST,KL47LBEP8TB167846,,"$29,851.30 ",$0.00 ,"$29,851.30 ",2/27/2026,$0.00 ,$0.00 ,"$29,851.30 ","$29,851.30 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.24 ,$0.00 ,$0.00 ,$0.00 ,$8.24 ,$8.24 ,"$2,132.24 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,167859,2/27/2026,9/27/2027,2026 Buick BUCK ENVIST,Automobile,BUCK ENVIST,KL47LBEP6TB167859,,"$29,851.30 ",$0.00 ,"$29,851.30 ",2/27/2026,$0.00 ,$0.00 ,"$29,851.30 ","$29,851.30 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.24 ,$0.00 ,$0.00 ,$0.00 ,$8.24 ,$8.24 ,"$2,132.24 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,167884,2/27/2026,9/27/2027,2026 Buick BUCK ENCOR G,Automobile,BUCK ENCOR G,KL4AMDSL5TB167884,,"$29,559.98 ",$0.00 ,"$29,559.98 ",2/27/2026,$0.00 ,$0.00 ,"$29,559.98 ","$29,559.98 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.16 ,$0.00 ,$0.00 ,$0.00 ,$8.16 ,$8.16 ,"$2,111.43 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,167892,2/27/2026,9/27/2027,2026 Buick BUCK ENCOR G,Automobile,BUCK ENCOR G,KL4AMDSL4TB167892,,"$29,559.98 ",$0.00 ,"$29,559.98 ",2/27/2026,$0.00 ,$0.00 ,"$29,559.98 ","$29,559.98 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.16 ,$0.00 ,$0.00 ,$0.00 ,$8.16 ,$8.16 ,"$2,111.43 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,168226,2/27/2026,9/27/2027,2026 Buick BUCK ENCOR G,Automobile,BUCK ENCOR G,KL4AMDSL5TB168226,,"$29,559.98 ",$0.00 ,"$29,559.98 ",2/27/2026,$0.00 ,$0.00 ,"$29,559.98 ","$29,559.98 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.16 ,$0.00 ,$0.00 ,$0.00 ,$8.16 ,$8.16 ,"$2,111.43 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,168287,2/27/2026,9/27/2027,2026 Buick BUCK ENCOR G,Automobile,BUCK ENCOR G,KL4AMDSL3TB168287,,"$29,559.98 ",$0.00 ,"$29,559.98 ",2/27/2026,$0.00 ,$0.00 ,"$29,559.98 ","$29,559.98 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.16 ,$0.00 ,$0.00 ,$0.00 ,$8.16 ,$8.16 ,"$2,111.43 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,168387,2/27/2026,9/27/2027,2026 Buick BUCK ENCOR G,Automobile,BUCK ENCOR G,KL4AMBSL1TB168387,,"$29,208.43 ",$0.00 ,"$29,208.43 ",2/27/2026,$0.00 ,$0.00 ,"$29,208.43 ","$29,208.43 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.07 ,$0.00 ,$0.00 ,$0.00 ,$8.07 ,$8.07 ,"$2,086.32 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,168392,2/27/2026,9/27/2027,2026 Buick BUCK ENVIST,Automobile,BUCK ENVIST,KL47LBEP0TB168392,,"$29,851.30 ",$0.00 ,"$29,851.30 ",2/27/2026,$0.00 ,$0.00 ,"$29,851.30 ","$29,851.30 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.24 ,$0.00 ,$0.00 ,$0.00 ,$8.24 ,$8.24 ,"$2,132.24 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,168529,2/27/2026,9/27/2027,2026 Buick BUCK ENCOR G,Automobile,BUCK ENCOR G,KL4AMDSL1TB168529,,"$30,017.85 ",$0.00 ,"$30,017.85 ",2/27/2026,$0.00 ,$0.00 ,"$30,017.85 ","$30,017.85 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.29 ,$0.00 ,$0.00 ,$0.00 ,$8.29 ,$8.29 ,"$2,144.13 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,168540,2/27/2026,9/27/2027,2026 Buick BUCK ENVIST,Automobile,BUCK ENVIST,KL47LAEP8TB168540,,"$28,017.43 ",$0.00 ,"$28,017.43 ",2/27/2026,$0.00 ,$0.00 ,"$28,017.43 ","$28,017.43 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$7.74 ,$0.00 ,$0.00 ,$0.00 ,$7.74 ,$7.74 ,"$2,001.25 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,2/27/2026,168621,2/27/2026,9/27/2027,2026 Buick BUCK ENVIST,Automobile,BUCK ENVIST,KL47LBEP0TB168621,,"$29,393.43 ",$0.00 ,"$29,393.43 ",2/27/2026,$0.00 ,$0.00 ,"$29,393.43 ","$29,393.43 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$8.12 ,$0.00 ,$0.00 ,$0.00 ,$8.12 ,$8.12 ,"$2,099.53 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,1/22/2025,168742,1/22/2025,8/22/2026,2025 Buick BUCK ENCLV P,Automobile,BUCK ENCLV P,5GAERARS9SJ168742,B33974,"$45,245.00 ","$45,245.00 ",$0.00 ,,"($4,524.50)",$0.00 ,"($4,524.50)","$40,720.50 ","$4,524.50 ",$0.00 ,$0.00 ,$0.00 ,"$4,524.50 ",$163.73 ,$0.00 ,$0.00 ,$0.00 ,$163.73 ,"$2,752.20 ","$42,336.39 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,10/14/2025,177340,10/14/2025,5/14/2027,2026 Buick BUCK ENCLV P,Automobile,BUCK ENCLV P,5GAERAKS7TJ177340,B35658,"$49,434.10 ","$49,434.10 ",$0.00 ,,"($49,434.10)",$0.00 ,"($49,434.10)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$109.27 ,$0.00 ,$0.00 ,$0.00 ,$109.27 ,$894.91 ,"$28,248.06 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,10/14/2025,177843,10/14/2025,5/14/2027,2026 Buick BUCK ENCLV P,Automobile,BUCK ENCLV P,5GAERAKS0TJ177843,,"$49,434.10 ","$49,434.10 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$49,434.10 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$191.18 ,$0.00 ,$0.00 ,$0.00 ,$191.18 ,$976.82 ,"$49,434.10 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,10/14/2025,178870,10/14/2025,5/14/2027,2026 Buick BUCK ENCLV P,Automobile,BUCK ENCLV P,5GAERAKS8TJ178870,B35664,"$49,992.10 ","$49,992.10 ",$0.00 ,,"($49,992.10)",$0.00 ,"($49,992.10)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$179.53 ,$0.00 ,$0.00 ,$0.00 ,$179.53 ,$974.06 ,"$46,421.24 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,10/20/2025,183287,10/20/2025,5/20/2027,2026 Buick BUCK ENCLV S,Automobile,BUCK ENCLV S,5GAERBKS7TJ183287,,"$50,783.15 ","$50,783.15 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$50,783.15 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$196.39 ,$0.00 ,$0.00 ,$0.00 ,$196.39 ,$957.50 ,"$50,783.15 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,10/29/2025,191432,10/29/2025,5/29/2027,2026 Buick BUCK ENCLV P,Automobile,BUCK ENCLV P,5GAERAKS5TJ191432,B35717,"$49,434.10 ","$49,434.10 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$49,434.10 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$191.18 ,$0.00 ,$0.00 ,$0.00 ,$191.18 ,$864.89 ,"$49,434.10 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,11/4/2025,196442,11/4/2025,6/4/2027,2026 Buick BUCK ENCLV S,Automobile,BUCK ENCLV S,5GAERBKS3TJ196442,B35751,"$54,238.10 ","$54,238.10 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$54,238.10 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$209.76 ,$0.00 ,$0.00 ,$0.00 ,$209.76 ,$900.06 ,"$54,238.10 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,11/4/2025,196541,11/4/2025,6/4/2027,2026 Buick BUCK ENCLV S,Automobile,BUCK ENCLV S,5GAERBKS5TJ196541,B35752,"$54,238.10 ","$54,238.10 ",$0.00 ,,"($54,238.10)",$0.00 ,"($54,238.10)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$15.02 ,$0.00 ,$0.00 ,$0.00 ,$15.02 ,$705.32 ,"$3,874.15 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,12/19/2025,235489,12/19/2025,7/19/2027,2026 Buick BUCK ENCLV A,Automobile,BUCK ENCLV A,5GAERCKS9TJ235489,,"$62,456.28 ","$62,456.28 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$62,456.28 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$241.54 ,$0.00 ,$0.00 ,$0.00 ,$241.54 ,$627.38 ,"$62,456.28 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,1/23/2026,254726,1/23/2026,8/23/2027,2026 Buick BUCK ENCLV S,Automobile,BUCK ENCLV S,5GAERBKS1TJ254726,B36168,"$54,262.35 ","$54,262.35 ",$0.00 ,,"($54,262.35)",$0.00 ,"($54,262.35)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$172.39 ,$0.00 ,$0.00 ,$0.00 ,$172.39 ,$240.21 ,"$44,572.64 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Buick,Auto - Buick Plant - New - E,1/26/2026,255386,1/26/2026,8/26/2027,2026 Buick BUCK ENCLV S,Automobile,BUCK ENCLV S,5GAERBKS8TJ255386,,"$54,817.35 ","$54,817.35 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$54,817.35 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$212.00 ,$0.00 ,$0.00 ,$0.00 ,$212.00 ,$257.68 ,"$54,817.35 "
